,Date,Open,High,Low,Close,Adj Close,Volume,Stock Name
189,2023-03-30,130.160004,131.479996,129.100006,129.220001,127.481712,3561800,IBM
190,2023-03-31,129.470001,131.229996,129.419998,131.089996,129.326553,4524700,IBM
191,2023-04-03,130.970001,132.610001,130.770004,132.059998,130.283508,3840100,IBM
192,2023-04-04,131.990005,132.149994,130.889999,131.600006,129.829697,3382800,IBM
193,2023-04-05,131.369995,132.610001,131.369995,132.139999,130.362427,2898700,IBM
194,2023-04-06,132.160004,132.600006,130.320007,130.5,128.744492,3050600,IBM
195,2023-04-10,129.830002,131.080002,129.240005,131.029999,129.267365,2614400,IBM
196,2023-04-11,130.580002,131.100006,130.179993,130.419998,128.665573,3132400,IBM
197,2023-04-12,130.399994,130.889999,128.169998,128.539993,126.810852,3957500,IBM
198,2023-04-13,128.009995,128.389999,126.0,127.900002,126.179466,5621500,IBM
199,2023-04-14,128.460007,129.839996,127.309998,128.139999,126.416237,4180600,IBM
200,2023-04-17,128.300003,128.720001,126.800003,127.82,126.10054,3662700,IBM
201,2023-04-18,128.139999,128.679993,127.349998,127.779999,126.061081,3193800,IBM
202,2023-04-19,126.5,126.980003,125.300003,126.32,124.62072,7014400,IBM
203,2023-04-20,130.149994,130.979996,125.839996,126.360001,124.660187,9749600,IBM
204,2023-04-21,126.0,126.699997,125.269997,125.730003,124.038658,6725400,IBM
205,2023-04-24,125.550003,126.050003,124.559998,125.400002,123.713097,4043900,IBM
206,2023-04-25,124.900002,126.190002,124.760002,125.889999,124.196503,4275400,IBM
207,2023-04-26,125.809998,126.550003,125.120003,125.849998,124.157043,4070200,IBM
208,2023-04-27,126.370003,127.019997,125.459999,126.970001,125.261978,3204900,IBM
209,2023-04-28,126.580002,127.25,125.639999,126.410004,124.709511,5060500,IBM
210,2023-05-01,126.349998,126.75,126.059998,126.089996,124.393814,2725000,IBM
211,2023-05-02,126.300003,126.449997,123.269997,125.160004,123.476326,4445300,IBM
212,2023-05-03,125.459999,125.57,123.260002,123.449997,121.78933,4554200,IBM
213,2023-05-04,123.029999,123.519997,121.760002,122.57,120.921165,4468200,IBM
214,2023-05-05,123.110001,124.099998,122.809998,123.650002,121.986641,4970800,IBM
215,2023-05-08,123.760002,123.919998,122.550003,123.400002,121.740005,3663800,IBM
216,2023-05-09,121.900002,121.970001,120.660004,121.169998,121.169998,4540000,IBM
217,2023-05-10,121.989998,122.489998,121.099998,122.019997,122.019997,4189200,IBM
218,2023-05-11,122.019997,122.239998,120.550003,120.900002,120.900002,3446500,IBM
219,2023-05-12,121.410004,122.860001,121.110001,122.839996,122.839996,4560500,IBM
220,2023-05-15,123.0,123.690002,122.339996,123.360001,123.360001,2915700,IBM
221,2023-05-16,123.349998,123.860001,122.449997,123.459999,123.459999,2748400,IBM
222,2023-05-17,123.940002,125.849998,123.470001,125.709999,125.709999,4515100,IBM
223,2023-05-18,125.300003,126.510002,125.190002,126.150002,126.150002,3797900,IBM
224,2023-05-19,126.790001,128.289993,126.550003,127.260002,127.260002,4305800,IBM
225,2023-05-22,127.5,128.190002,127.150002,127.5,127.5,2806800,IBM
226,2023-05-23,127.239998,129.089996,127.129997,128.179993,128.179993,4592300,IBM
227,2023-05-24,127.82,127.900002,125.470001,125.68,125.68,3915500,IBM
228,2023-05-25,125.610001,127.230003,125.010002,126.760002,126.760002,4102900,IBM
229,2023-05-26,127.059998,129.660004,126.809998,128.889999,128.889999,5612600,IBM
230,2023-05-30,129.559998,130.070007,128.259995,129.479996,129.479996,3741100,IBM
231,2023-05-31,128.509995,129.440002,127.459999,128.589996,128.589996,11590200,IBM
232,2023-06-01,128.440002,130.149994,127.779999,129.820007,129.820007,4136100,IBM
233,2023-06-02,130.380005,133.119995,130.149994,132.419998,132.419998,5373900,IBM
234,2023-06-05,133.119995,133.580002,132.270004,132.639999,132.639999,3993500,IBM
235,2023-06-06,132.429993,132.940002,131.880005,132.690002,132.690002,3298000,IBM
236,2023-06-07,132.5,134.440002,132.190002,134.380005,134.380005,5772000,IBM
237,2023-06-08,134.690002,135.979996,134.009995,134.410004,134.410004,4128500,IBM
238,2023-06-09,134.360001,136.100006,134.169998,135.300003,135.300003,3981500,IBM
239,2023-06-12,136.0,136.619995,135.820007,136.419998,136.419998,4494500,IBM
240,2023-06-13,136.509995,138.169998,136.0,137.600006,137.600006,3927300,IBM
241,2023-06-14,137.800003,138.929993,136.940002,137.199997,137.199997,4514900,IBM
242,2023-06-15,137.270004,138.800003,137.179993,138.399994,138.399994,3812600,IBM
243,2023-06-16,139.229996,139.470001,137.470001,137.479996,137.479996,7473100,IBM
244,2023-06-20,136.360001,137.229996,135.889999,135.960007,135.960007,4271300,IBM
245,2023-06-21,135.110001,135.389999,133.289993,133.690002,133.690002,5501300,IBM
246,2023-06-22,131.679993,132.960007,130.679993,131.169998,131.169998,6012800,IBM
247,2023-06-23,130.399994,130.619995,129.179993,129.429993,129.429993,11324300,IBM
248,2023-06-26,129.389999,131.410004,129.309998,131.339996,131.339996,4845600,IBM
249,2023-06-27,131.300003,132.949997,130.830002,132.339996,132.339996,3219900,IBM
250,2023-06-28,132.059998,132.169998,130.910004,131.759995,131.759995,2753000,IBM
251,2023-06-29,131.75,134.350006,131.690002,133.854996,133.854996,2559865,IBM
0,2022-06-29,37.540001,37.599998,37.02,37.290001,35.840076,25437200,INTC
1,2022-06-30,37.209999,38.0,36.73,37.41,35.955414,35141000,INTC
2,2022-07-01,37.09,37.200001,35.880001,36.34,34.927017,40596300,INTC
3,2022-07-05,35.93,36.740002,35.540001,36.689999,35.263405,33215000,INTC
4,2022-07-06,36.82,37.419998,36.459999,36.990002,35.551746,26258300,INTC
5,2022-07-07,37.889999,38.330002,37.73,38.139999,36.657032,33165400,INTC
6,2022-07-08,37.66,38.139999,37.389999,37.990002,36.512859,22566300,INTC
7,2022-07-11,37.66,37.669998,37.029999,37.200001,35.753582,25904300,INTC
8,2022-07-12,37.650002,37.700001,36.990002,37.209999,35.763191,30546300,INTC
9,2022-07-13,36.68,37.43,36.619999,37.209999,35.763191,27059200,INTC
10,2022-07-14,36.990002,38.16,36.290001,37.709999,36.243752,36690700,INTC
11,2022-07-15,38.27,38.669998,37.73,38.619999,37.118366,32892300,INTC
12,2022-07-18,39.099998,39.34,38.529999,38.709999,37.204865,30814400,INTC
13,2022-07-19,39.32,40.73,39.240002,40.220001,38.656158,53095300,INTC
14,2022-07-20,40.209999,40.669998,39.560001,40.560001,38.982937,36387900,INTC
15,2022-07-21,40.509998,40.650002,39.82,40.610001,39.030991,29661200,INTC
16,2022-07-22,40.369999,40.509998,38.939999,39.200001,37.675816,41350000,INTC
17,2022-07-25,39.279999,39.41,38.549999,39.16,37.637371,32263400,INTC
18,2022-07-26,39.099998,39.57,38.880001,38.959999,37.445148,35925500,INTC
19,2022-07-27,39.27,40.419998,39.23,40.18,38.61771,42571600,INTC
20,2022-07-28,40.09,40.119999,39.040001,39.709999,38.165985,56662300,INTC
21,2022-07-29,35.599998,36.619999,35.240002,36.310001,34.89819,125292400,INTC
22,2022-08-01,36.049999,37.689999,36.049999,36.959999,35.522911,52513400,INTC
23,2022-08-02,36.59,36.66,36.0,36.009998,34.609848,53929400,INTC
24,2022-08-03,36.09,36.59,35.259998,36.52,35.100021,59513900,INTC
25,2022-08-04,36.009998,36.099998,35.360001,35.66,34.619465,54046300,INTC
26,2022-08-05,35.349998,35.689999,35.18,35.389999,34.357338,40205100,INTC
27,2022-08-08,35.360001,35.959999,35.200001,35.380001,34.347633,41534600,INTC
28,2022-08-09,35.220001,35.299999,34.400002,34.52,33.512726,48202300,INTC
29,2022-08-10,34.990002,35.400002,34.59,35.369999,34.337925,42243300,INTC
30,2022-08-11,35.639999,36.290001,35.490002,35.59,34.551506,35569700,INTC
31,2022-08-12,35.799999,36.139999,35.669998,36.110001,35.056332,37675200,INTC
32,2022-08-15,36.099998,36.43,35.709999,36.34,35.279625,25400600,INTC
33,2022-08-16,36.16,36.580002,35.700001,36.189999,35.133995,25000200,INTC
34,2022-08-17,35.810001,36.080002,35.27,35.779999,34.735958,29176100,INTC
35,2022-08-18,35.68,36.330002,35.57,36.200001,35.143707,24598200,INTC
36,2022-08-19,35.799999,36.029999,35.189999,35.380001,34.347633,31425500,INTC
37,2022-08-22,35.0,35.060001,33.73,33.84,32.85257,51006100,INTC
38,2022-08-23,33.98,34.389999,33.91,33.950001,32.959362,30687100,INTC
39,2022-08-24,33.970001,33.990002,33.599998,33.860001,32.871986,25105700,INTC
40,2022-08-25,33.869999,34.93,33.82,34.889999,33.871933,29799100,INTC
41,2022-08-26,34.950001,35.029999,33.349998,33.360001,32.386581,44851500,INTC
42,2022-08-29,33.23,33.41,32.810001,32.939999,31.978832,32976800,INTC
43,2022-08-30,33.040001,33.07,32.150002,32.259998,31.318672,40182500,INTC
44,2022-08-31,32.389999,32.389999,31.77,31.92,30.988594,44074500,INTC
45,2022-09-01,31.57,31.83,31.129999,31.76,30.833261,36440700,INTC
46,2022-09-02,32.209999,32.380001,31.059999,31.219999,30.309019,34893300,INTC
47,2022-09-06,31.389999,31.389999,30.33,30.360001,29.474113,46989600,INTC
48,2022-09-07,30.42,30.790001,30.049999,30.65,29.755651,37329500,INTC
49,2022-09-08,30.370001,30.85,29.91,30.75,29.852734,37359500,INTC
50,2022-09-09,31.190001,31.5,31.08,31.459999,30.542015,34069500,INTC
51,2022-09-12,31.74,31.860001,31.1,31.559999,30.639097,38305500,INTC
52,2022-09-13,30.83,30.93,29.25,29.290001,28.435337,71417900,INTC
53,2022-09-14,29.549999,29.77,29.01,29.18,28.328547,40767200,INTC
54,2022-09-15,29.15,29.41,28.709999,28.84,27.998466,39919100,INTC
55,2022-09-16,28.700001,29.32,28.42,29.24,28.386793,72748000,INTC
56,2022-09-19,29.02,29.5,28.9,29.440001,28.580959,33151900,INTC
57,2022-09-20,29.07,29.17,28.709999,28.959999,28.114964,31129000,INTC
58,2022-09-21,29.15,29.59,28.459999,28.469999,27.639261,39977300,INTC
59,2022-09-22,28.4,28.5,28.040001,28.07,27.250935,36092700,INTC
60,2022-09-23,27.9,27.9,27.190001,27.52,26.716984,43491100,INTC
61,2022-09-26,27.559999,27.700001,26.860001,26.969999,26.183031,44786400,INTC
62,2022-09-27,27.4,27.6,26.620001,26.889999,26.105366,44121400,INTC
63,2022-09-28,26.860001,27.280001,26.6,27.129999,26.338362,40433400,INTC
64,2022-09-29,26.780001,26.780001,26.190001,26.379999,25.610249,41831300,INTC
65,2022-09-30,26.299999,26.57,25.74,25.77,25.018047,43821000,INTC
66,2022-10-03,26.33,27.25,26.07,26.969999,26.183031,44096200,INTC
67,2022-10-04,27.43,27.799999,27.09,27.700001,26.891729,42427500,INTC
68,2022-10-05,27.370001,27.84,26.889999,27.639999,26.833483,30120000,INTC
69,2022-10-06,27.440001,27.76,27.0,27.18,26.386904,33985100,INTC
70,2022-10-07,26.17,26.280001,25.65,25.719999,24.969505,57215500,INTC
71,2022-10-10,25.940001,25.99,25.09,25.200001,24.46468,43409300,INTC
72,2022-10-11,25.01,25.48,24.690001,25.040001,24.309349,48134900,INTC
73,2022-10-12,25.049999,25.52,24.66,25.33,24.590887,39634100,INTC
74,2022-10-13,24.73,26.84,24.59,26.42,25.64908,62447000,INTC
75,2022-10-14,26.459999,26.629999,25.76,25.91,25.153963,48185400,INTC
76,2022-10-17,26.309999,26.75,26.17,26.42,25.64908,39416500,INTC
77,2022-10-18,26.74,26.959999,25.540001,25.870001,25.115129,51126900,INTC
78,2022-10-19,25.74,26.25,25.690001,26.0,25.241335,33882300,INTC
79,2022-10-20,26.15,26.950001,25.950001,26.08,25.319,33247700,INTC
80,2022-10-21,25.85,27.049999,25.790001,26.969999,26.183031,53058700,INTC
81,2022-10-24,26.75,27.48,26.52,27.18,26.386904,43831600,INTC
82,2022-10-25,27.18,27.559999,27.0,27.41,26.610191,32205300,INTC
83,2022-10-26,27.190001,27.799999,26.99,27.209999,26.416027,37111100,INTC
84,2022-10-27,27.450001,27.59,26.129999,26.27,25.503458,56305100,INTC
85,2022-10-28,28.18,29.219999,27.860001,29.07,28.221754,91695700,INTC
86,2022-10-31,29.08,29.18,28.049999,28.43,27.60043,59507700,INTC
87,2022-11-01,28.799999,28.85,27.889999,28.299999,27.474222,44418700,INTC
88,2022-11-02,28.27,28.85,27.41,27.42,26.6199,51956100,INTC
89,2022-11-03,27.450001,27.879999,27.17,27.389999,26.590775,39678200,INTC
90,2022-11-04,27.57,28.24,27.41,28.200001,27.746899,43051900,INTC
91,2022-11-07,28.360001,28.469999,27.889999,28.41,27.953524,34389800,INTC
92,2022-11-08,28.76,28.950001,27.93,28.48,28.0224,36258000,INTC
93,2022-11-09,28.219999,28.299999,27.52,27.52,27.077824,30544800,INTC
94,2022-11-10,28.879999,29.83,28.65,29.76,29.281834,62943900,INTC
95,2022-11-11,28.93,30.629999,28.870001,30.43,29.941067,49826500,INTC
96,2022-11-14,30.34,30.99,30.18,30.35,29.862352,39395300,INTC
97,2022-11-15,31.1,31.34,30.17,30.709999,30.216566,40933200,INTC
98,2022-11-16,30.110001,30.23,29.440001,29.530001,29.055529,35582800,INTC
99,2022-11-17,29.07,29.950001,29.0,29.889999,29.409744,31983300,INTC
100,2022-11-18,30.26,30.26,29.610001,29.870001,29.390064,27122200,INTC
101,2022-11-21,29.66,29.719999,28.91,28.940001,28.475008,36086800,INTC
102,2022-11-22,29.139999,29.860001,29.059999,29.82,29.340868,25584100,INTC
103,2022-11-23,29.73,30.08,29.49,29.67,29.193279,23143900,INTC
104,2022-11-25,29.68,29.68,29.34,29.34,28.868582,11314900,INTC
105,2022-11-28,29.1,29.190001,28.540001,28.73,28.268381,28267900,INTC
106,2022-11-29,28.85,29.18,28.74,28.9,28.43565,24361500,INTC
107,2022-11-30,28.77,30.08,28.219999,30.07,29.586851,72072500,INTC
108,2022-12-01,30.24,30.48,29.52,29.83,29.350708,38896300,INTC
109,2022-12-02,29.17,29.43,28.709999,29.41,28.937456,31546000,INTC
110,2022-12-05,29.42,29.75,28.889999,29.17,28.701311,34040400,INTC
111,2022-12-06,29.190001,29.309999,28.34,28.6,28.140471,27701200,INTC
112,2022-12-07,28.280001,28.549999,28.15,28.33,27.874807,28239900,INTC
113,2022-12-08,28.32,28.6,28.07,28.440001,27.983042,28486100,INTC
114,2022-12-09,28.389999,28.780001,28.190001,28.24,27.786255,25641300,INTC
115,2022-12-12,28.129999,28.709999,27.860001,28.690001,28.229027,35117900,INTC
116,2022-12-13,29.790001,30.09,28.370001,28.73,28.268381,58546800,INTC
117,2022-12-14,28.51,29.120001,28.01,28.26,27.805933,37141100,INTC
118,2022-12-15,27.940001,28.0,27.120001,27.15,26.713768,45682700,INTC
119,2022-12-16,27.0,27.139999,26.450001,26.92,26.487463,81104200,INTC
120,2022-12-19,26.9,26.969999,26.5,26.790001,26.359552,37662500,INTC
121,2022-12-20,26.540001,26.870001,26.42,26.440001,26.015177,31863300,INTC
122,2022-12-21,26.59,26.969999,26.58,26.83,26.398911,28100900,INTC
123,2022-12-22,26.450001,26.450001,25.35,25.969999,25.552727,47478300,INTC
124,2022-12-23,25.92,26.190001,25.68,26.09,25.670801,23600900,INTC
125,2022-12-27,25.85,26.1,25.65,25.940001,25.523211,29548100,INTC
126,2022-12-28,25.84,26.120001,25.5,25.540001,25.129639,26176900,INTC
127,2022-12-29,25.77,26.290001,25.75,26.209999,25.78887,30944800,INTC
128,2022-12-30,25.9,26.459999,25.799999,26.43,26.005337,31030100,INTC
129,2023-01-03,27.049999,27.07,26.370001,26.73,26.300516,31308000,INTC
130,2023-01-04,27.41,27.92,27.16,27.68,27.235252,37665200,INTC
131,2023-01-05,27.440001,27.780001,27.379999,27.559999,27.11718,33552600,INTC
132,2023-01-06,27.93,28.83,27.379999,28.73,28.268381,31788600,INTC
133,2023-01-09,28.84,29.870001,28.84,29.309999,28.839062,37493200,INTC
134,2023-01-10,29.24,29.51,28.92,29.440001,28.966974,23008100,INTC
135,2023-01-11,29.68,29.879999,29.0,29.85,29.370386,30375400,INTC
136,2023-01-12,29.98,30.379999,29.469999,30.290001,29.803316,28963900,INTC
137,2023-01-13,29.969999,30.17,29.809999,30.110001,29.626209,31361900,INTC
138,2023-01-17,30.18,30.26,29.52,29.6,29.124405,34759100,INTC
139,2023-01-18,29.799999,29.82,28.629999,28.809999,28.347095,44199600,INTC
140,2023-01-19,28.610001,28.76,28.24,28.42,27.963364,36886600,INTC
141,2023-01-20,28.42,29.23,28.25,29.219999,28.750507,35158500,INTC
142,2023-01-23,29.33,30.49,29.18,30.27,29.783638,38795800,INTC
143,2023-01-24,29.940001,30.190001,29.73,29.92,29.43926,24855100,INTC
144,2023-01-25,29.52,29.889999,29.17,29.700001,29.222797,28268000,INTC
145,2023-01-26,30.059999,30.110001,29.33,30.09,29.606529,56088100,INTC
146,2023-01-27,27.07,28.24,26.780001,28.16,27.707541,148548200,INTC
147,2023-01-30,27.719999,28.51,27.67,27.950001,27.500916,55145800,INTC
148,2023-01-31,27.780001,28.290001,27.530001,28.26,27.805933,52621600,INTC
149,2023-02-01,27.889999,29.43,27.68,29.07,28.602919,63330600,INTC
150,2023-02-02,29.25,30.299999,28.799999,30.190001,29.704924,62230700,INTC
151,2023-02-03,29.620001,31.17,29.530001,30.32,29.832834,57603100,INTC
152,2023-02-06,29.549999,29.65,28.610001,28.690001,28.572994,48726400,INTC
153,2023-02-07,28.65,29.27,28.43,29.049999,28.931524,50780800,INTC
154,2023-02-08,28.950001,29.120001,28.209999,28.24,28.124828,36479100,INTC
155,2023-02-09,28.68,28.82,27.57,27.73,27.616907,43906400,INTC
156,2023-02-10,27.629999,27.99,27.34,27.799999,27.686623,31232500,INTC
157,2023-02-13,27.870001,28.549999,27.719999,28.549999,28.433563,32347500,INTC
158,2023-02-14,28.379999,28.719999,27.99,28.639999,28.523195,27928900,INTC
159,2023-02-15,28.360001,28.879999,28.16,28.85,28.73234,23359400,INTC
160,2023-02-16,28.5,28.83,28.129999,28.200001,28.084991,28972500,INTC
161,2023-02-17,28.0,28.07,27.379999,27.610001,27.497398,32086200,INTC
162,2023-02-21,27.110001,27.27,26.040001,26.059999,25.953718,63668400,INTC
163,2023-02-22,25.91,26.9,25.299999,25.469999,25.366125,89195300,INTC
164,2023-02-23,25.780001,26.08,25.32,25.610001,25.505554,56473200,INTC
165,2023-02-24,25.219999,25.35,24.92,25.139999,25.03747,44089900,INTC
166,2023-02-27,25.549999,25.58,24.879999,24.9,24.798449,37657000,INTC
167,2023-02-28,24.940001,25.120001,24.73,24.93,24.828327,50255300,INTC
168,2023-03-01,25.030001,25.92,24.969999,25.33,25.226696,47823400,INTC
169,2023-03-02,25.209999,26.299999,25.120001,26.200001,26.093149,48309300,INTC
170,2023-03-03,26.200001,26.48,26.01,26.4,26.292332,36744900,INTC
171,2023-03-06,26.469999,26.540001,25.93,25.99,25.884005,37879800,INTC
172,2023-03-07,25.84,25.99,25.5,25.530001,25.42588,43164600,INTC
173,2023-03-08,25.559999,26.01,25.450001,25.98,25.874044,36071900,INTC
174,2023-03-09,25.98,26.98,25.969999,26.440001,26.332169,54886100,INTC
175,2023-03-10,26.549999,27.52,26.32,27.219999,27.108988,65187000,INTC
176,2023-03-13,26.74,27.309999,26.610001,26.950001,26.84009,50977000,INTC
177,2023-03-14,27.35,28.1,27.25,28.01,27.895765,47689800,INTC
178,2023-03-15,27.73,28.5,27.66,28.41,28.294134,49322800,INTC
179,2023-03-16,28.389999,30.27,28.389999,30.18,30.056917,75779500,INTC
180,2023-03-17,29.92,31.0,29.440001,29.809999,29.688425,80628500,INTC
181,2023-03-20,29.799999,29.9,28.629999,29.16,29.041077,38780100,INTC
182,2023-03-21,29.0,29.17,27.98,28.459999,28.343929,55650800,INTC
183,2023-03-22,28.48,29.120001,28.1,28.129999,28.015276,37415500,INTC
184,2023-03-23,28.379999,29.16,28.219999,29.030001,28.911608,43785500,INTC
185,2023-03-24,29.040001,29.809999,28.93,29.360001,29.240261,55912100,INTC
186,2023-03-27,29.370001,29.73,29.08,29.18,29.060995,34758200,INTC
187,2023-03-28,29.08,29.33,28.629999,29.290001,29.170547,37407900,INTC
188,2023-03-29,29.77,31.889999,29.76,31.52,31.391451,85556200,INTC
189,2023-03-30,31.85,32.580002,31.809999,32.09,31.959127,70077600,INTC
190,2023-03-31,31.799999,32.900002,31.73,32.669998,32.536758,59765000,INTC
191,2023-04-03,32.939999,33.560001,32.540001,32.889999,32.755863,57038300,INTC
192,2023-04-04,32.849998,33.84,32.84,33.099998,32.965004,55714100,INTC
193,2023-04-05,32.799999,32.990002,32.34,32.830002,32.69611,39615700,INTC
194,2023-04-06,32.599998,33.0,32.459999,32.810001,32.676193,28551900,INTC
195,2023-04-10,32.599998,32.759998,32.200001,32.52,32.387375,30534400,INTC
196,2023-04-11,32.66,33.110001,32.32,32.349998,32.218063,27059100,INTC
197,2023-04-12,32.77,32.889999,31.959999,32.02,31.889412,37070800,INTC
198,2023-04-13,31.82,32.43,31.65,32.130001,31.998964,29722300,INTC
199,2023-04-14,32.0,32.240002,31.690001,31.889999,31.759941,24623600,INTC
200,2023-04-17,31.950001,32.639999,31.77,32.139999,32.008923,29601100,INTC
201,2023-04-18,32.43,32.459999,31.780001,31.83,31.700186,26041400,INTC
202,2023-04-19,31.1,31.52,31.08,31.15,31.022959,25746600,INTC
203,2023-04-20,30.76,31.25,30.709999,30.860001,30.734144,30255100,INTC
204,2023-04-21,30.84,30.84,30.23,30.299999,30.176426,28655800,INTC
205,2023-04-24,30.129999,30.370001,29.610001,29.66,29.539036,38732500,INTC
206,2023-04-25,29.440001,29.57,28.870001,28.879999,28.762217,38289900,INTC
207,2023-04-26,29.200001,29.809999,28.84,29.049999,28.931524,41218800,INTC
208,2023-04-27,28.75,29.950001,28.51,29.860001,29.738222,60186200,INTC
209,2023-04-28,31.98,32.57,30.809999,31.059999,30.933327,80229700,INTC
210,2023-05-01,31.110001,31.24,30.280001,30.299999,30.176426,36918500,INTC
211,2023-05-02,30.299999,30.58,29.75,29.77,29.648588,33463400,INTC
212,2023-05-03,30.639999,31.110001,30.25,30.65,30.525,45554500,INTC
213,2023-05-04,30.440001,31.719999,30.379999,31.24,31.24,46104000,INTC
214,2023-05-05,31.379999,31.41,30.73,30.99,30.99,35010800,INTC
215,2023-05-08,30.700001,30.84,30.389999,30.77,30.77,30882800,INTC
216,2023-05-09,30.379999,30.58,29.91,30.1,30.1,30706500,INTC
217,2023-05-10,30.290001,30.4,29.49,29.969999,29.969999,40526500,INTC
218,2023-05-11,29.6,29.68,28.82,28.860001,28.860001,47144400,INTC
219,2023-05-12,29.030001,29.1,28.719999,28.950001,28.950001,24147300,INTC
220,2023-05-15,28.9,29.83,28.879999,29.799999,29.799999,28717500,INTC
221,2023-05-16,29.620001,29.9,29.209999,29.219999,29.219999,22812000,INTC
222,2023-05-17,29.52,29.559999,28.68,28.870001,28.870001,41667300,INTC
223,2023-05-18,29.0,29.76,28.870001,29.68,29.68,36529200,INTC
224,2023-05-19,29.6,30.24,29.5,29.93,29.93,40668700,INTC
225,2023-05-22,29.85,30.450001,29.82,30.280001,30.280001,28693400,INTC
226,2023-05-23,30.049999,30.200001,29.49,29.51,29.51,29400900,INTC
227,2023-05-24,29.309999,29.49,28.82,29.0,29.0,28045800,INTC
228,2023-05-25,28.290001,28.290001,26.860001,27.4,27.4,78009400,INTC
229,2023-05-26,27.440001,29.09,27.1,29.0,29.0,71910600,INTC
230,2023-05-30,29.700001,30.040001,29.0,29.99,29.99,54874800,INTC
231,2023-05-31,29.700001,32.290001,29.67,31.440001,31.440001,136243800,INTC
232,2023-06-01,31.799999,31.940001,31.02,31.129999,31.129999,52667400,INTC
233,2023-06-02,31.4,31.59,30.83,31.309999,31.309999,36496200,INTC
234,2023-06-05,31.309999,31.4,29.83,29.860001,29.860001,48244100,INTC
235,2023-06-06,29.77,31.450001,29.700001,30.959999,30.959999,42295300,INTC
236,2023-06-07,31.030001,31.370001,30.93,31.280001,31.280001,39098000,INTC
237,2023-06-08,31.43,31.85,31.059999,31.82,31.82,35199000,INTC
238,2023-06-09,31.93,31.99,30.68,31.34,31.34,40218000,INTC
239,2023-06-12,31.4,33.299999,31.360001,33.07,33.07,59881600,INTC
240,2023-06-13,33.77,33.950001,33.07,33.91,33.91,51990000,INTC
241,2023-06-14,33.869999,35.599998,33.799999,35.580002,35.580002,74404300,INTC
242,2023-06-15,35.279999,36.419998,35.220001,35.82,35.82,67676300,INTC
243,2023-06-16,36.360001,36.799999,35.599998,36.369999,36.369999,110188500,INTC
244,2023-06-20,36.77,37.110001,34.720001,35.0,35.0,65970200,INTC
245,2023-06-21,34.919998,35.049999,32.830002,32.900002,32.900002,70973500,INTC
246,2023-06-22,32.689999,33.240002,32.130001,32.709999,32.709999,45740300,INTC
247,2023-06-23,32.209999,33.450001,32.029999,33.0,33.0,46199200,INTC
248,2023-06-26,33.189999,33.990002,33.099998,33.34,33.34,38952400,INTC
249,2023-06-27,33.220001,34.23,33.009998,34.099998,34.099998,33038900,INTC
250,2023-06-28,33.610001,33.810001,33.029999,33.57,33.57,33705800,INTC
251,2023-06-29,33.34,33.327999,32.490002,32.904999,32.904999,27390860,INTC
0,2022-06-29,17.690001,17.93,17.200001,17.299999,17.299999,10918300,LCID
1,2022-06-30,17.24,17.66,16.545,17.16,17.16,13188800,LCID
2,2022-07-01,17.055,17.52,16.43,17.0,17.0,14083100,LCID
3,2022-07-05,16.780001,17.24,16.35,17.23,17.23,14868300,LCID
4,2022-07-06,17.35,18.51,17.309999,18.219999,18.219999,21390600,LCID
5,2022-07-07,18.290001,19.875,18.059999,19.809999,19.809999,19510400,LCID
6,2022-07-08,19.440001,20.610001,19.32,19.99,19.99,24362100,LCID
7,2022-07-11,19.92,20.02,18.5,18.530001,18.530001,11665000,LCID
8,2022-07-12,18.74,19.459999,18.245001,19.33,19.33,12437500,LCID
9,2022-07-13,18.65,19.749001,18.549999,19.51,19.51,12273100,LCID
10,2022-07-14,19.440001,20.15,18.959999,20.110001,20.110001,12948500,LCID
11,2022-07-15,20.120001,20.290001,19.209999,19.68,19.68,13949500,LCID
12,2022-07-18,20.07,21.08,19.860001,19.959999,19.959999,17273800,LCID
13,2022-07-19,20.49,20.549999,19.860001,20.379999,20.379999,11280300,LCID
14,2022-07-20,20.360001,21.34,20.360001,21.27,21.27,15250100,LCID
15,2022-07-21,21.139999,21.780001,20.781,21.48,21.48,15841800,LCID
16,2022-07-22,21.450001,21.450001,19.540001,19.68,19.68,14026800,LCID
17,2022-07-25,19.780001,19.9,18.639999,18.74,18.74,11624200,LCID
18,2022-07-26,18.48,18.565001,17.889999,18.09,18.09,11087900,LCID
19,2022-07-27,18.440001,18.594999,17.870001,18.43,18.43,15566000,LCID
20,2022-07-28,18.74,19.024,17.775,18.24,18.24,16839400,LCID
21,2022-07-29,18.0,18.290001,17.879999,18.25,18.25,16504000,LCID
22,2022-08-01,18.209999,18.690001,17.77,18.530001,18.530001,15465800,LCID
23,2022-08-02,18.219999,19.99,17.82,19.73,19.73,20507400,LCID
24,2022-08-03,19.82,20.620001,19.530001,20.559999,20.559999,29292200,LCID
25,2022-08-04,18.040001,18.860001,18.0,18.559999,18.559999,37355200,LCID
26,2022-08-05,18.4,18.6,17.92,18.049999,18.049999,16542600,LCID
27,2022-08-08,18.18,19.709999,18.075001,18.719999,18.719999,21703000,LCID
28,2022-08-09,18.52,18.530001,17.125,17.459999,17.459999,23944600,LCID
29,2022-08-10,18.07,18.34,17.51,18.219999,18.219999,19041300,LCID
30,2022-08-11,18.389999,18.92,18.02,18.09,18.09,19662500,LCID
31,2022-08-12,18.25,18.709999,17.829,18.66,18.66,13906200,LCID
